image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim11.png,256,2048,14,164.73276710510254,21.452301395826385,0.5158085227012634,0.000583888788241893,0.02416379004716873,32.33669785435407,0.9532575607299805,0.04674243927001953,0.03562290221452713,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.009077548049390316,0.01661052629351616
kodim12.png,256,2048,14,130.93010830879211,23.0386843666384,0.6831873059272766,0.00011415855260565877,0.010684500448405743,39.42491504955362,0.9827156662940979,0.0172843337059021,0.01844143122434616,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.0032633328810334206,0.006067533046007156
kodim13.png,256,2048,14,163.82923102378845,19.142292900775114,0.2698511481285095,0.0021196187008172274,0.046039316803216934,26.7374225369306,0.8961062431335449,0.10389375686645508,0.1097804605960846,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.021764440461993217,0.038190303742885595
kodim14.png,256,2048,14,155.37227296829224,19.728016576690774,0.3628251552581787,0.0007679411210119724,0.02771175093948841,31.14672095296498,0.9632148742675781,0.036785125732421875,0.03892333060503006,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.009045670740306377,0.014593561738729478
kodim15.png,256,2048,14,137.42167925834656,21.737648946614627,0.6881644129753113,0.00013095498434267938,0.011443556286394596,38.828779534354275,0.9871683120727539,0.012831687927246094,0.010008865967392921,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.002894642064347863,0.004882051236927509
kodim16.png,256,2048,14,126.97230696678162,25.906562200373667,0.5969163775444031,0.0002613973047118634,0.016167785972356796,35.826988683837456,0.9533636569976807,0.046636343002319336,0.048949018120765686,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.006425758358091116,0.01446787528693676
kodim17.png,256,2048,14,139.74705028533936,22.01870245298743,0.5119097828865051,0.0002867786679416895,0.01693454012274742,35.42453099800828,0.9752395749092102,0.024760425090789795,0.02339332550764084,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.005250532645732164,0.00915251113474369
kodim18.png,256,2048,14,152.703125,20.75129686426174,0.3978302478790283,0.0006614306475967169,0.025718294084072113,31.795156693268392,0.9514340758323669,0.04856592416763306,0.03815530613064766,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.009022221900522709,0.01693096235394478
kodim19.png,256,2048,14,144.25216102600098,20.821721236012802,0.5290196537971497,0.0007360929739661515,0.027131034061312675,31.330673544268063,0.9499937891960144,0.050006210803985596,0.03598576411604881,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.010102776810526848,0.0180834636092186
kodim20.png,256,2048,14,125.82900810241699,21.506937921488813,0.7107600569725037,0.0002092564245685935,0.014465698041021824,36.79321210986053,0.9836084246635437,0.0163915753364563,0.010209347121417522,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.0032990630716085434,0.005917565524578094
kodim21.png,256,2048,14,126.8302230834961,20.673042453016382,0.5542792081832886,0.0003629065176937729,0.019050104543566704,34.40205203543455,0.9829351305961609,0.01706486940383911,0.021748723462224007,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.005007665138691664,0.007419105991721154
kodim22.png,256,2048,14,127.12721872329712,22.74200191976731,0.4958917200565338,0.00032111917971633375,0.01791979931294918,34.93333756331715,0.9672989249229431,0.032701075077056885,0.029730647802352905,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.005891791079193354,0.01125364787876606
kodim23.png,256,2048,14,127.72368097305298,21.95957343234051,0.6779839396476746,0.00011367947445251048,0.010662057437002659,39.44317907987512,0.991137683391571,0.008862316608428955,0.009978306479752064,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.002141330623999238,0.0034855278208851814
kodim24.png,256,2048,14,122.77257800102234,20.3793067022854,0.4178227186203003,0.00046697608195245266,0.021609628573060036,33.30705394460599,0.9655538201332092,0.03444617986679077,0.031749214977025986,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.0079220375046134,0.013226865977048875
