image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim15.png,121.02703666687012,22.502694503691842,0.7045888900756836,32,256,14,195.22525119781494,False,15.168614871810476,0.49555301666259766,0.01754758693277836,0.13246729969978333,17.55782576859604,0.4959297478199005,0.5040702819824219,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0952276811003685,0.17699620127677917
kodim16.png,134.27679872512817,26.164818158970924,0.6077818274497986,32,256,14,208.8298852443695,False,23.145076664650652,0.5389439463615417,0.0038997549563646317,0.06244801729917526,24.089626836207035,0.550650417804718,0.449349582195282,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.043477144092321396,0.12465163171291352
kodim17.png,151.73374891281128,22.63052063852962,0.5324835181236267,32,256,14,224.15594458580017,False,18.860332811306865,0.3667590916156769,0.009849411435425282,0.09924419969320297,20.06589745024148,0.400350421667099,0.5996495485305786,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07540809363126755,0.18025638461112975
kodim18.png,150.10231804847717,20.89623483911287,0.40807783603668213,32,256,14,227.0447690486908,False,18.951447913253034,0.3303653597831726,0.014996188692748547,0.12245892733335495,18.240191325453864,0.3210306167602539,0.6789693832397461,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.094232939183712,0.21118022799491884
kodim19.png,121.82326865196228,20.977937657319213,0.5417711734771729,32,256,14,205.50684785842896,False,19.025042004653088,0.46234193444252014,0.01414154190570116,0.11891821771860123,18.49503243290683,0.4595017433166504,0.5404982566833496,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08455085009336472,0.1757403314113617
kodim20.png,148.44706916809082,22.04136683090463,0.734623908996582,32,256,14,246.11623311042786,False,18.754761465607192,0.632205069065094,0.011786903254687786,0.1085675060749054,19.28600322050312,0.6261324882507324,0.3738675117492676,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07562238723039627,0.13527141213417054
kodim21.png,128.04345417022705,21.127608917273292,0.5736410021781921,32,256,14,208.2427418231964,False,18.750541342509617,0.503031313419342,0.014565416611731052,0.12068726867437363,18.36677097096137,0.5047106146812439,0.4952893853187561,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08504649251699448,0.1670950710773468
kodim22.png,127.42752456665039,23.601444568078204,0.5162692070007324,32,256,14,213.72885274887085,False,20.066234224447705,0.4342677891254425,0.009911810047924519,0.09955807030200958,20.038470473426887,0.43216970562934875,0.5678303241729736,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07232486456632614,0.17142595648765566
kodim23.png,171.52391910552979,22.713947262551027,0.6932215690612793,32,256,14,247.43944430351257,False,17.22964091781425,0.5470089316368103,0.011203990317881107,0.10584890097379684,19.506272559669476,0.5646411776542664,0.43535882234573364,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07670482248067856,0.14843562245368958
kodim24.png,134.1229133605957,21.182410839744016,0.4430455267429352,32,256,14,217.36656737327576,False,18.151029103728288,0.31372663378715515,0.01537251751869917,0.12398595362901688,18.13254986103333,0.3226821720600128,0.6773178577423096,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09687036275863647,0.2129598617553711
