image,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim11.png,256,2024,14,488.54749608039856,False,20.654664044346028,0.49071410298347473,0.010003427043557167,0.10001713037490845,19.998510346156138,0.48511946201324463,0.5148805379867554,0.7547914981842041,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.0693068727850914,0.1584216058254242
kodim12.png,256,2024,14,447.5046076774597,False,22.81624453314923,0.6592445373535156,0.004186742007732391,0.06470503658056259,23.78123810181339,0.6594372987747192,0.34056270122528076,0.665794312953949,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.04330312833189964,0.10275504291057587
kodim13.png,256,2024,14,565.0275750160217,False,15.299205822027794,0.19565920531749725,0.025743531063199043,0.16044791042804718,15.893318976609013,0.21196241676807404,0.788037583231926,1.053337574005127,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.12048768997192383,0.25399766862392426
kodim14.png,256,2024,14,482.60467004776,False,18.954275225497778,0.36022910475730896,0.014111618511378765,0.1187923327088356,18.50423302840959,0.37012937664985657,0.6298706233501434,0.8449139595031738,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.08617512881755829,0.19491422772407532
kodim15.png,256,2024,14,406.65865898132324,False,21.33523842401116,0.6508584022521973,0.008917106315493584,0.09443043172359467,20.497760463144097,0.6361157298088074,0.3638842701911926,0.6327019929885864,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.06800223141908646,0.1271786391735077
kodim16.png,256,2024,14,377.70342922210693,False,24.097640990357622,0.5598753094673157,0.0032393436413258314,0.05691523104906082,24.895430502858193,0.5668384432792664,0.43316155672073364,0.6859755516052246,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.03921221196651459,0.11800208091735839
kodim17.png,256,2024,14,417.33524799346924,False,21.690234814084043,0.5520777106285095,0.007069008890539408,0.0840773954987526,21.506414409061186,0.557536780834198,0.442463219165802,0.700817346572876,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.0560641810297966,0.1333439886569977
kodim18.png,256,2024,14,448.8681569099426,False,19.661884298594178,0.3828261196613312,0.012213485315442085,0.11051464080810547,19.131603723098177,0.3727640211582184,0.6272359788417816,0.879524827003479,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.08246689289808273,0.19142071008682254
kodim19.png,256,2024,14,523.9718751907349,False,19.636184198919825,0.5026997327804565,0.009466329589486122,0.09729506820440292,20.2381834750857,0.5179479718208313,0.4820520281791687,0.7744461297988892,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.06105930358171463,0.14525784850120546
kodim20.png,256,2024,14,467.048672914505,False,20.99380620521433,0.6874721646308899,0.005759624298661947,0.07589218765497208,22.396058178813604,0.7006132006645203,0.29938679933547974,0.4438043534755707,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.039536722004413605,0.09150673747062683
kodim21.png,256,2024,14,487.5903160572052,False,20.00904607710641,0.5408517718315125,0.010478087700903416,0.10236252844333649,19.797179479641972,0.5463913083076477,0.4536086916923523,0.6990168690681458,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.0640093982219696,0.14192925691604616
kodim22.png,256,2024,14,457.5955469608307,False,20.74911951986026,0.4850912094116211,0.011082359589636326,0.10527278482913971,19.55367765336684,0.4815486669540405,0.5184513330459595,0.813396692276001,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.07469753175973892,0.16344829201698302
kodim23.png,256,2024,14,516.7581911087036,False,22.022813702782386,0.7227446436882019,0.003924945835024118,0.06264939159154892,24.061662827834496,0.7499391436576843,0.2500608563423157,0.43667083978652954,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.03770994767546654,0.08018012940883637
kodim24.png,256,2024,14,514.0393028259277,False,19.28902432070368,0.4161381721496582,0.011097126640379429,0.10534290224313736,19.547892610316676,0.4263646602630615,0.5736353397369385,0.8990844488143921,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.07330329716205597,0.17336970567703247
