image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim12.png,128,1024,14,171.52066683769226,21.707778966296743,0.6496763229370117,0.0006060083978809416,0.024617237970232964,32.17521393717177,0.9413831233978271,0.05861687660217285,0.07095281779766083,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.00903357658535242,0.01895023658871651
kodim13.png,128,1024,14,195.8246021270752,16.16228319784241,0.19410645961761475,0.006447287276387215,0.08029500395059586,21.906229801185955,0.7668227553367615,0.23317724466323853,0.25363239645957947,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04723285883665085,0.0844217360019684
kodim14.png,128,1024,14,206.0507881641388,17.93121774214111,0.3404143750667572,0.0018036477267742157,0.04246937483549118,27.438482155562145,0.9202084541320801,0.07979154586791992,0.095891073346138,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.01613876037299633,0.02886931747198105
kodim15.png,128,1024,14,204.00803089141846,19.59233144836787,0.6239662766456604,0.0015473656821995974,0.03933656960725784,28.104070570872544,0.8945768475532532,0.10542315244674683,0.1278533935546875,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.01896432600915432,0.03625609129667282
kodim16.png,128,1024,14,164.93340706825256,23.521216245751862,0.5525969862937927,0.0007274651434272528,0.026971561834216118,31.38187887842147,0.9169790148735046,0.08302098512649536,0.07796424627304077,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.012363417074084282,0.0264949306845665
kodim17.png,128,1024,14,172.3851101398468,21.02213161352597,0.5384447574615479,0.0010359338484704494,0.03218592703342438,29.84667891230318,0.9175907969474792,0.08240920305252075,0.098764568567276,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.013797127641737461,0.02751954272389412
kodim18.png,128,1024,14,212.32776808738708,19.2749082908029,0.37207379937171936,0.002111425157636404,0.04595024511218071,26.75424223065068,0.8544474244117737,0.14555257558822632,0.15773983299732208,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.023296676576137543,0.0477478563785553
kodim19.png,128,1024,14,194.86149787902832,19.085907339826207,0.4938676059246063,0.0016864895587787032,0.04106689244508743,27.73016300370535,0.9127619862556458,0.08723801374435425,0.11115367710590363,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.017080016434192657,0.03111161589622498
kodim20.png,128,1024,14,184.33840680122375,20.068353285513403,0.6751758456230164,0.0003959700698032975,0.019898997619748116,34.0233762910745,0.9710004329681396,0.02899956703186035,0.03011363372206688,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.005074755754321814,0.009859718009829523
kodim21.png,128,1024,14,206.51479578018188,19.406024316528534,0.5293781757354736,0.0015048084314912558,0.03879186138510704,28.22518793639009,0.9289664626121521,0.0710335373878479,0.07726868987083435,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.014499429613351822,0.02580625116825104
kodim22.png,128,1024,14,204.75482606887817,19.585878907503997,0.47229185700416565,0.0023456020280718803,0.04843141511082649,26.297457378847003,0.855174720287323,0.144825279712677,0.17072363197803497,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.02399728260934353,0.04816288203001022
kodim23.png,128,1024,14,217.5829360485077,20.253631622641024,0.7064552307128906,0.000163032062118873,0.012768400833010674,37.87727129961416,0.9891816973686218,0.010818302631378174,0.014897756278514862,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.0024802247062325478,0.0041478402912616735
kodim24.png,128,1024,14,202.30264711380005,18.614957378589352,0.39867672324180603,0.0017271655378863215,0.04155918210744858,27.626661928761482,0.9132835268974304,0.08671647310256958,0.09423362463712692,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.01850515976548195,0.032147422432899475
