image,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim11.png,128,1024,14,193.9227809906006,False,19.873358639228545,0.47229766845703125,0.010850805789232254,0.10416720062494278,19.645380915370268,0.46185195446014404,0.538148045539856,0.7770538926124573,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07175026834011078,0.16502982378005981
kodim12.png,128,1024,14,180.22110319137573,False,21.707778966296743,0.6496763229370117,0.005096631124615669,0.07139069586992264,22.927169152940397,0.6570839881896973,0.34291601181030273,0.6710953116416931,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04816853255033493,0.1071180284023285
kodim13.png,128,1024,14,188.6568419933319,False,16.16228319784241,0.19410645961761475,0.027110237628221512,0.16465187072753906,15.668667401650367,0.1986454874277115,0.8013545125722885,1.062059760093689,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.12552855908870697,0.2606937497854233
kodim14.png,128,1024,14,193.1201572418213,False,17.93121774214111,0.3404143750667572,0.014630410820245743,0.12095623463392258,18.347433550602545,0.3432772159576416,0.6567227840423584,0.8784462809562683,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.08915620297193527,0.2026695191860199
kodim15.png,128,1024,14,180.19032526016235,False,19.59233144836787,0.6239662766456604,0.009821687825024128,0.09910442680120468,20.078137734429472,0.6156101822853088,0.38438981771469116,0.6830984354019165,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07247371971607208,0.1348569393157959
kodim16.png,128,1024,14,175.0125036239624,False,23.521216245751862,0.5525969862937927,0.003613538108766079,0.060112711042165756,24.420673689343936,0.558741569519043,0.44125843048095703,0.6968196630477905,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.041542526334524155,0.12148570716381074
kodim17.png,128,1024,14,168.48460412025452,False,21.02213161352597,0.5384447574615479,0.00813244003802538,0.09018003940582275,20.897791001395905,0.5376781821250916,0.46232181787490845,0.7563235759735107,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.06311622262001038,0.14295734167099
kodim18.png,128,1024,14,183.91835188865662,False,19.2749082908029,0.37207379937171936,0.011505751870572567,0.10726486891508102,19.390850390546806,0.37221047282218933,0.6277895271778107,0.9066708087921143,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07518399506807327,0.18570510149002076
kodim19.png,128,1024,14,180.53233790397644,False,19.085907339826207,0.4938676059246063,0.010918601416051388,0.10449211299419403,19.618328766831716,0.5033811330795288,0.4966188669204712,0.8166408538818359,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.06563089787960052,0.15182849168777468
kodim20.png,128,1024,14,178.92909002304077,False,20.068387732596022,0.675175666809082,0.006303997710347176,0.07939771562814713,22.00383935182009,0.6824262142181396,0.31757378578186035,0.4844725728034973,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04261785373091698,0.09760904014110566
kodim21.png,128,1024,14,184.15264511108398,False,19.406024316528534,0.5293781757354736,0.012079081498086452,0.10990487784147263,19.17966103094894,0.5330883860588074,0.4669116139411926,0.7255707383155823,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07107328623533249,0.15024095177650454
kodim22.png,128,1024,14,187.38495206832886,False,19.586371808396454,0.47238078713417053,0.011309879831969738,0.10634791851043701,19.465421241376845,0.4704104959964752,0.5295895040035248,0.8398336172103882,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.0771917924284935,0.16767133474349977
kodim23.png,128,1024,14,182.00271797180176,False,20.253631622641024,0.7064552307128906,0.005794053431600332,0.07611867785453796,22.370174918096737,0.7175715565681458,0.28242844343185425,0.5043574571609497,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.04766620323061943,0.09461865127086641
kodim24.png,128,1024,14,167.93488812446594,False,18.614957378589352,0.39867672324180603,0.013257522135972977,0.11514131724834442,18.77537605052783,0.3985341787338257,0.6014658212661743,0.9424606561660767,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.08396759629249573,0.18746724128723147
