image,H,W,n_tiles,tile_h,tile_w,n_total_used,tile_time,gd_time,total_time,composite_mse,composite_rmse,composite_psnr,composite_ssim,composite_dssim,composite_lpips,composite_n_gaussians,composite_bits_per_pixel,composite_compression_ratio,composite_storage_mb,composite_original_bits,composite_compressed_bits,composite_quantization,composite_bits_per_gaussian,composite_l1,composite_loss
kodim11.png,256,256,16,64,64,256,24.213679552078247,0.0,24.309621810913086,0.015415448695421219,0.12415896356105804,18.120438210208015,0.40051862597465515,0.5994813442230225,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09496472030878067,0.19586804509162903
kodim12.png,256,256,16,64,64,256,18.800716400146484,0.0,18.858145236968994,0.02063859812915325,0.14366139471530914,16.853198250663706,0.5636672973632812,0.43633270263671875,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.10945243388414383,0.17482848763465883
kodim13.png,256,256,16,64,64,256,18.35172390937805,0.0,18.41611623764038,0.02022584341466427,0.14221759140491486,16.940933425739757,0.2155904918909073,0.7844095230102539,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.11081278324127197,0.24553213119506836
kodim14.png,256,256,16,64,64,256,18.179009675979614,0.0,18.241585731506348,0.015344199724495411,0.12387170642614365,18.14055765342167,0.283234566450119,0.7167654037475586,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09667092561721802,0.22068982124328615
kodim15.png,256,256,16,64,64,256,18.196810483932495,0.0,18.26465940475464,0.03412843868136406,0.18473884463310242,14.668835663630498,0.4696793556213379,0.5303206443786621,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.13662172853946686,0.2153615117073059
kodim16.png,256,256,16,64,64,256,17.751890182495117,0.0,17.81443738937378,0.004511721897870302,0.06716935336589813,23.45657643368402,0.5308424830436707,0.46915751695632935,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0479244589805603,0.13217107057571412
kodim17.png,256,256,16,64,64,256,17.089359521865845,0.0,17.14977240562439,0.014119472354650497,0.11882538348436356,18.50181537114144,0.3573407828807831,0.6426591873168945,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09328415244817734,0.20315915942192075
kodim18.png,256,256,16,64,64,256,16.50940704345703,0.0,16.565845251083374,0.013604479841887951,0.11663824319839478,18.663180991749332,0.32130464911460876,0.6786953210830688,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0891631469130516,0.20706958174705506
kodim19.png,256,256,16,64,64,256,18.293641090393066,0.0,18.350838661193848,0.013751356862485409,0.11726617813110352,18.616544418568804,0.45633354783058167,0.5436664819717407,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08066154271364212,0.17326253056526186
kodim20.png,256,256,16,64,64,256,17.95266580581665,0.0,18.00658392906189,0.016703806817531586,0.12924320995807648,17.771845186272717,0.5970654487609863,0.40293455123901367,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08478620648384094,0.1484158754348755
kodim21.png,256,256,16,64,64,256,16.30129361152649,0.0,16.35902762413025,0.014550047926604748,0.12062358111143112,18.371355874346584,0.48963627219200134,0.5103636980056763,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08048539608716965,0.16646105647087098
kodim22.png,256,256,16,64,64,256,17.88069725036621,0.0,17.941578149795532,0.009051792323589325,0.09514090418815613,20.432654320026337,0.4262862205505371,0.5737137794494629,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.06784992665052414,0.16902269721031188
kodim23.png,256,256,16,64,64,256,19.564574241638184,0.0,19.748841285705566,0.013173681683838367,0.11477666348218918,18.802927966596023,0.5462866425514221,0.4537133574485779,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08140438795089722,0.15586618185043336
kodim24.png,256,256,16,64,64,256,19.112324714660645,0.0,19.17307186126709,0.016422832384705544,0.12815159559249878,17.845519811032215,0.31925129890441895,0.680748701095581,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09933168441057205,0.21561508774757387
