image,H,W,n_tiles,tile_h,tile_w,n_total_used,tile_time,gd_time,total_time,composite_mse,composite_rmse,composite_psnr,composite_ssim,composite_dssim,composite_lpips,composite_n_gaussians,composite_bits_per_pixel,composite_compression_ratio,composite_storage_mb,composite_original_bits,composite_compressed_bits,composite_quantization,composite_bits_per_gaussian,composite_l1,composite_loss
kodim11.png,256,256,16,64,64,128,15.666172981262207,0.0,15.801452875137329,0.01182753499597311,0.1087544709444046,19.271057783954852,0.40977057814598083,0.5902293920516968,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07299616187810898,0.17644280791282654
kodim12.png,256,256,16,64,64,128,12.771353244781494,0.0,12.812956094741821,0.009435079991817474,0.09713433682918549,20.25254385464628,0.5993285775184631,0.40067142248153687,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.05980702117085457,0.12797990143299104
kodim13.png,256,256,16,64,64,128,13.094053745269775,0.0,13.139221429824829,0.016958028078079224,0.13022299110889435,17.706246514084803,0.20834612846374512,0.7916538715362549,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09650086611509323,0.23553146719932558
kodim14.png,256,256,16,64,64,128,13.024301767349243,0.0,13.075080156326294,0.016164446249604225,0.12713947892189026,17.914391588180795,0.2734341323375702,0.7265658378601074,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09497801214456558,0.22129557728767396
kodim15.png,256,256,16,64,64,128,13.057483196258545,0.0,13.107667446136475,0.017000438645482063,0.13038572669029236,17.69539860011806,0.5182984471321106,0.4817015528678894,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08573281764984131,0.16492656469345096
kodim16.png,256,256,16,64,64,128,12.777140140533447,0.0,12.825518131256104,0.004936638753861189,0.07026121765375137,23.065686584996577,0.5156484246253967,0.48435157537460327,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.048247117549180984,0.13546800911426546
kodim17.png,256,256,16,64,64,128,12.704069375991821,0.0,12.749475955963135,0.010779294185340405,0.10382337868213654,19.674096952763968,0.3830734193325043,0.6169265508651733,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07800149917602539,0.18578650951385497
kodim18.png,256,256,16,64,64,128,12.251858949661255,0.0,12.300204038619995,0.01156883966177702,0.10755854099988937,19.36710204740187,0.3224443197250366,0.6775556802749634,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07561655342578888,0.1960043787956238
kodim19.png,256,256,16,64,64,128,12.70971417427063,0.0,12.775454998016357,0.01278667151927948,0.11307816207408905,18.93242459950898,0.4469579756259918,0.5530420541763306,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0754539966583252,0.17097160816192628
kodim20.png,256,256,16,64,64,128,14.54097032546997,0.0,14.593002557754517,0.012833692133426666,0.11328588426113129,18.916483771442426,0.6128392815589905,0.3871607184410095,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06527192145586014,0.12964968085289003
kodim21.png,256,256,16,64,64,128,26.94892954826355,0.0,26.99709439277649,0.013922196812927723,0.1179923564195633,18.56292232407854,0.4742095470428467,0.5257904529571533,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07655701786279678,0.16640370488166809
kodim22.png,256,256,16,64,64,128,22.00991463661194,0.0,22.06177592277527,0.008841722272336483,0.09403043240308762,20.534631945081774,0.4159766733646393,0.5840233564376831,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06538709253072739,0.16911434531211855
kodim23.png,256,256,16,64,64,128,13.391268014907837,0.0,13.441835880279541,0.014452564530074596,0.12021882086992264,18.400550786105953,0.539792537689209,0.460207462310791,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.08057370036840439,0.15650045275688174
kodim24.png,256,256,16,64,64,128,13.728466987609863,0.0,13.777259111404419,0.015163511969149113,0.12314021587371826,18.192001921402642,0.30482664704322815,0.6951733827590942,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.09109055995941162,0.21190712451934818
